561601;0
561602;0
561603;0
561605;0
561606;0
561607;0
561608;0
561609;0
561611;0
561612;0
561613;0
561614;0
561615;0
561616;0
561617;0
561618;0
561619;0
561620;0
561621;0
561622;8
561623;0
561624;0
561625;0
561626;0
561627;0
561628;0
561630;0
561631;0
561632;0
561633;0
561634;0
561635;0
561636;0
561637;0
561638;0
561639;0
561640;0
561641;0
561642;0
561644;0
561645;0
561646;0
561648;0
561649;0
561652;0
561653;0
561655;0
561656;0
561657;0
561658;2
561659;1
561660;2
561661;0
561662;0
561663;0
561664;0
561665;0
561666;0
561667;0
561668;0
561669;0
561670;0
561671;0
561673;0
561674;0
561675;0
561676;0
561677;0
561678;0
561679;1
561680;0
561681;0
561682;0
561683;1
561684;0
561685;0
561686;0
561687;0
561688;0
561689;0
561690;0
561691;0
561692;0
561694;0
561695;0
561696;0
561699;0
561700;0
561701;0
561702;0
561703;0
561704;0
561705;0
561706;0
561707;0
561708;0
561709;0
561710;0
561711;0
561712;0
561713;0
561714;0
561716;0
561718;0
561719;0
561720;0
561721;0
561722;0
561723;0
561724;0
561725;0
561726;0
561727;0
561728;0
561729;0
561730;0
561731;0
561732;0
561733;0
561734;1
561735;1
561736;0
561737;0
561738;0
561740;0
561741;0
561743;0
561744;0
561745;0
561746;0
561747;0
561748;0
561749;0
561750;1
561751;1
561752;0
561753;0
561754;0
561755;0
561756;0
561757;0
561758;0
561759;1
561760;1
561761;2
561762;0
561763;0
561764;0
561765;0
561766;0
561767;1
561768;0
561769;0
561770;1
561771;9
561772;0
561773;0
561774;0
561775;0
561776;0
561777;0
561778;0
561779;0
561780;1
561781;0
561782;0
561783;0
561784;0
561785;0
561786;0
561787;0
561788;0
561789;0
561791;0
561792;0
561793;0
561794;0
561795;0
561796;0
561797;0
561798;0
561799;0
561800;0
561802;0
561803;0
561804;3
561805;0
561806;0
561807;0
561808;0
561809;1
561810;0
561811;0
561812;0
561813;0
561814;0
561815;0
561816;0
561817;0
561818;0
561819;0
561820;0
561821;0
561822;0
561824;0
561825;0
561826;0
561827;0
561828;0
561829;1
561830;0
561831;0
561832;1
561833;0
561834;0
561835;1
561836;0
561837;0
561838;0
561839;0
561840;0
561841;0
561842;0
561843;0
561844;1
561845;0
561846;0
561847;2
561848;0
561849;2
561850;0
561851;1
561852;1
561853;1
561854;0
561855;0
561856;2
561857;0
561858;0
561859;0
561860;0
561861;0
561862;0
561863;0
561864;0
561865;0
561866;0
561867;0
561868;0
561869;0
561870;0
561871;0
561872;0
561873;0
561874;0
561875;0
561876;0
561877;0
561878;2
561879;2
561880;0
561881;0
561882;0
561883;0
561884;0
561885;0
561886;0
561887;0
561888;0
561889;0
561890;0
561891;0
561892;0
561893;0
561894;0
561895;0
561896;0
561897;0
561898;0
561899;1
561900;0
561901;0
561902;0
561903;0
561904;0
561905;0
561906;2
561907;0
561908;0
561909;4
561910;0
561911;0
561912;0
561913;0
561914;0
561915;0
561916;0
561917;0
561918;0
561919;0
561920;0
561921;0
561922;0
561923;0
561924;0
561925;0
561926;0
561927;0
561928;0
561929;0
561930;0
561931;0
561932;0
561933;0
561934;0
561935;0
561936;2
561937;0
561938;0
561939;0
561940;0
561941;0
561942;0
561943;0
561944;0
561945;0
561946;0
561947;0
561948;2
561949;0
561950;0
561951;2
561952;2
561953;0
561954;0
561955;1
561956;0
561957;0
561958;2
561959;0
561960;0
561961;0
561962;2
561963;2
561964;0
561965;0
561966;0
561967;0
561968;0
561969;0
561970;0
561971;0
561972;0
561973;0
561974;0
561975;0
561976;0
561977;0
561978;0
561980;2
561981;0
561982;0
561983;0
561984;0
561985;0
561986;0
561987;0
561988;0
561989;0
561990;0
561991;2
561992;0
561993;0
561994;0
561995;0
561996;0
561997;0
561998;0
561999;0
562000;0
562001;0
562002;0
562003;0
562004;1
562005;1
562006;0
562007;0
562008;0
562009;0
562010;0
562011;0
562012;0
562013;0
562014;0
562015;0
562016;0
562017;0
562018;0
562019;0
562020;0
562021;0
562022;0
562023;0
562024;0
562025;0
562026;0
562027;0
562028;0
562029;0
562030;0
562031;0
562032;0
562033;0
562034;0
562035;0
562036;0
562037;0
562039;0
562040;0
562041;0
562042;0
562043;0
562044;0
562045;0
562046;0
562047;0
562048;0
562049;0
562050;0
562051;0
562052;0
562053;0
562054;0
562055;0
562056;0
562057;0
562058;0
562059;0
562060;1
562061;0
562062;0
562063;0
562064;0
562065;0
562066;0
562067;0
562068;1
562069;0
562070;0
562071;0
562072;0
562073;0
562074;0
562075;0
562076;0
562077;0
562078;1
562079;0
562080;0
562081;0
562082;0
562083;0
562084;0
562085;0
562086;0
562087;0
562088;0
562089;0
562090;0
562091;0
562092;0
562093;0
562094;0
562095;0
562096;0
562097;0
562098;0
562099;0
562100;0
562101;0
562102;0
562103;0
562104;0
562105;0
562106;0
562107;0
562108;0
562109;0
562110;0
562111;0
562112;0
562113;0
562114;0
562115;0
562116;0
562117;0
562118;0
562119;0
562120;0
562121;0
562122;0
562123;0
562124;0
562125;0
562126;0
562127;0
562128;0
562129;0
562130;0
562131;0
562132;0
562133;0
562134;0
562135;0
562136;0
562137;0
562138;0
562139;0
562140;0
562141;0
562142;0
562143;0
562144;0
562145;0
562146;0
562148;0
562149;0
562150;0
562151;0
562152;0
562153;0
562154;0
562155;0
562156;0
562157;0
562158;0
562159;0
562160;0
562161;0
562162;0
562163;0
562164;0
562165;0
562166;0
562167;0
562168;0
562169;0
562170;0
562171;0
562172;0
562173;0
562174;0
562175;0
562176;0
562177;0
562178;0
562179;0
562180;0
562181;0
562182;0
562183;0
562184;0
562185;0
562186;0
562187;0
562188;0
562189;0
562190;0
562191;0
562192;0
562193;0
562194;0
562195;0
562196;0
562197;0
562198;0
562199;0
562200;0
562201;0
562202;0
562203;0
562204;0
562205;0
562206;0
562207;0
562208;0
562209;0
562210;0
562211;0
562212;0
562213;0
562214;0
562215;0
562216;0
562217;0
562218;0
562219;0
562220;0
562221;0
562222;0
562223;0
562224;0
562225;0
562226;0
562227;0
562228;0
562229;0
562230;0
562231;0
562232;0
562233;0
562234;0
562235;0
562236;0
562237;0
562239;0
562240;0
562241;0
562242;0
562244;0
562245;0
562246;0
562248;0
562249;0
562250;0
562251;0
562252;0
562253;0
562255;0
562256;0
562257;0
562258;0
562259;0
562260;0
562261;0
562262;0
562263;0
562264;0
562265;0
562266;0
562267;0
562268;0
562272;0
562273;0
562274;0
562275;0
562276;0
562277;0
562278;0
562279;0
562283;0
562284;0
562285;0
562286;0
562287;0
562288;0
562289;0
562290;0
562291;0
562292;0
562293;0
562294;2
562295;0
562296;0
562297;0
562298;0
562299;0
562300;0
562301;0
562302;0
562303;0
562304;0
562305;0
562306;0
562307;0
562308;0
562309;1
562310;0
562311;0
562312;0
562313;0
562314;0
562315;0
562316;0
562317;0
562318;0
562319;0
562320;0
562321;0
562322;0
562323;0
562324;0
562325;0
562326;0
562327;0
562328;1
562329;0
562330;1
562331;0
562332;0
562333;0
562334;0
562335;0
562336;0
562337;0
562338;0
562339;0
562341;0
562342;0
562343;0
562344;0
562345;0
562346;0
562347;0
562348;0
562349;0
562350;0
562351;0
562352;0
562353;0
562354;0
562355;0
562356;0
562357;0
562358;0
562359;0
562360;0
562361;0
562362;0
562363;0
562364;0
562365;0
562366;1
562367;0
562368;0
562369;1
562370;0
562371;0
562372;0
562373;0
562374;0
562375;0
562376;0
562377;0
562378;0
562379;0
562380;0
562381;0
562382;0
562383;0
562384;0
562385;0
562387;0
562388;0
562389;0
562390;0
562391;0
562392;0
562393;0
562394;0
562395;0
562396;0
562397;0
562398;0
562399;0
562400;0
562401;0
562402;3
562403;0
562404;0
562405;0
562406;0
562407;0
562408;0
562409;0
562410;0
562411;0
562412;0
562413;0
562414;0
562415;0
562416;0
562417;0
562418;0
562419;0
562420;0
562421;0
562422;0
562423;0
562425;0
562426;0
562427;0
562428;0
562429;0
562430;0
562431;0
562432;0
562433;0
562434;0
562435;0
562436;0
562437;0
562438;0
562439;0
562440;0
562441;0
562442;0
562443;0
562444;0
562445;0
562446;0
562447;0
562448;0
562449;0
562452;0
562453;0
562454;0
562455;0
562456;0
562457;0
562458;0
562459;0
562460;0
562461;0
562462;1
562463;0
562464;0
562465;0
562466;0
562467;0
562468;0
562469;0
562470;0
562471;0
562472;0
562473;0
562474;0
562475;1
562476;0
562477;0
562478;0
562479;0
562480;0
562481;0
562482;0
562483;0
562484;0
562485;0
562487;0
562488;0
562489;0
562490;0
562491;0
562492;0
562493;0
562494;2
562495;0
562496;0
562497;0
562498;0
562499;0
562500;0
562501;0
562502;0
562503;0
562504;0
562505;0
562506;0
562507;0
562508;0
562509;0
562510;0
562511;1
562512;0
562513;0
562514;0
562515;0
562516;0
562517;0
562518;0
562519;0
562520;3
562521;4
562522;0
562523;0
562524;1
562525;1
562526;1
562527;1
562528;0
562529;0
562530;0
562531;0
562532;0
562533;0
562534;0
562535;0
562536;0
562537;0
562538;0
562539;0
562540;0
562541;4
562542;0
562543;0
562544;0
562545;0
562546;0
562547;1
562548;0
562549;0
562550;4
562551;0
562552;0
562553;0
562554;0
562555;0
562556;0
562557;0
562558;0
562559;0
562560;0
562561;0
562562;0
562563;0
562564;0
562565;0
562566;4
562567;0
562568;0
562569;0
562570;0
562571;0
562572;4
562573;0
562574;4
562575;1
562576;0
562577;0
562578;1
562579;0
562580;4
562581;0
562582;2
562583;0
562584;0
562585;0
562586;0
562587;0
562588;0
562589;0
562590;0
562591;0
562592;0
562593;0
562594;1
562595;0
562596;0
562597;0
562598;0
562599;0
562600;0
562601;0
562602;0
562603;1
562604;0
562605;0
562606;0
562607;0
562608;0
562609;0
562610;0
562611;0
562612;1
562613;0
562614;0
562615;0
562616;0
562617;0
562618;0
562619;0
562620;0
562621;0
562622;0
562623;0
562624;0
562625;0
562626;0
562627;0
562628;0
562629;0
562630;0
562631;0
562632;0
562633;0
562634;0
562635;0
562636;0
562637;0
562638;0
562639;0
562640;0
562641;0
562642;0
562643;0
562644;0
562645;0
562646;0
562647;0
562648;0
562649;1
562650;0
562651;0
562652;0
562653;0
562654;0
562655;0
562656;0
562657;0
562658;0
562659;0
562660;0
562661;0
562662;0
562663;0
562664;0
562665;0
562666;0
562667;0
562668;0
562669;0
562670;0
562671;0
562672;0
562673;0
562674;0
562675;0
562676;0
562677;0
562678;0
562679;0
562680;0
562681;0
562682;0
562683;0
562684;0
562685;0
562686;0
562687;0
562688;0
562689;0
562690;0
562691;0
562692;0
562693;0
562694;0
562695;0
562696;0
562697;0
562698;0
562699;0
562700;0
562701;0
562702;0
562703;0
562704;0
562705;0
562706;0
562707;0
562708;0
562709;0
562710;0
562711;0
562712;0
562713;0
562714;0
562715;2
562716;3
562717;0
562718;0
562719;0
562720;0
562721;0
562722;0
562723;0
562724;1
562725;0
562726;0
562727;0
562728;0
562729;0
562730;0
562731;0
562732;0
562733;0
562734;0
562735;0
562736;0
562737;0
562738;0
562739;0
562740;0
562741;0
562742;0
562743;0
562744;0
562745;0
562747;0
562748;0
562749;0
562750;0
562751;0
562752;0
562753;0
562754;0
562755;0
562756;0
562757;0
562758;0
562759;0
562760;0
562761;0
562762;0
562763;0
562764;0
562765;0
562766;0
562767;0
562768;0
562769;0
562770;0
562771;0
562772;0
562773;0
562774;0
562775;0
562776;0
562777;0
562778;0
562779;0
562780;0
562781;0
562782;0
562783;0
562784;0
562785;0
562786;0
562787;0
562788;0
562789;0
562790;0
562791;0
562792;0
562793;0
562794;0
562795;0
562796;0
562797;0
562800;0
562801;0
562802;0
562803;0
562804;0
562805;0
562806;0
562808;0
562809;0
562810;0
562811;0
562812;0
562813;0
562814;0
562815;0
562816;0
562817;0
562818;0
562819;0
562820;0
562821;0
562822;0
562823;0
562824;0
562825;0
562826;0
562827;0
562828;0
562829;0
562830;0
562831;0
562832;0
562833;0
562834;0
562835;0
562836;0
562837;0
562838;0
562839;0
562840;0
562841;0
562842;0
562843;0
562844;0
562845;0
562846;0
562847;0
562848;0
562849;0
562850;1
562851;0
562852;1
562853;0
562854;0
562855;0
562856;0
562857;0
562858;0
562859;0
562860;0
562861;0
562862;0
562863;0
562864;0
562865;0
562866;0
562867;0
562868;0
562869;0
562870;0
562871;0
562872;0
562873;0
562874;0
562875;0
562876;0
562877;0
562878;3
562879;0
562880;0
562881;1
562882;0
562884;0
562885;0
562886;0
562887;0
562888;0
562889;0
562890;0
562891;0
562892;0
562893;0
562894;0
562896;0
562897;0
562898;1
562899;0
562900;0
562901;0
562902;0
562903;0
562904;0
562905;0
562906;0
562907;0
562908;0
562909;0
562910;0
562911;4
562912;0
562913;1
562914;2
562915;3
562916;1
562917;0
562918;0
562919;0
562920;0
562921;0
562922;0
562923;0
562924;0
562925;0
562926;0
562927;0
562928;0
562929;0
562930;0
562931;0
562932;0
562933;0
562934;0
562935;0
562936;0
562937;0
562938;2
562939;1
562940;1
562941;1
562942;0
562943;0
562944;0
562945;0
562946;0
562947;0
562948;0
562949;0
562950;0
562951;0
562952;0
562953;0
562954;0
562955;0
562956;0
562957;0
562958;0
562959;0
562960;0
562961;0
562962;0
562963;0
562964;0
562965;0
562966;0
562967;0
562968;0
562969;0
562970;0
562971;0
562972;0
562973;0
562974;0
562975;0
562976;1
562977;1
562978;1
562979;0
562980;1
562981;1
562982;0
562983;1
562984;3
562985;0
562986;1
562987;3
562988;0
562989;0
562990;1
562991;1
562992;0
562993;0
562994;1
562995;0
562996;0
562997;1
562998;0
562999;0
563000;1
563001;1
563002;1
563003;0
563004;1
563005;1
563006;1
563007;1
563008;1
563009;0
563010;1
563011;0
563012;0
563013;0
563014;1
563015;1
563016;1
563017;0
563018;1
563019;1
563020;0
563021;0
563022;3
563023;0
563024;0
563025;0
563026;0
563027;1
563028;1
563029;0
563030;0
563031;0
563032;1
563033;3
563034;4
563035;1
563036;0
563037;0
563038;0
563039;2
563040;1
563041;1
563042;1
563043;1
563044;0
563045;0
563046;0
563047;3
563048;1
563049;0
563050;0
563051;0
563052;1
563053;0
563054;8
563055;0
563056;2
563057;0
563058;3
563059;3
563060;0
563061;0
563062;0
563063;1
563064;1
563065;0
563066;1
563067;2
563068;1
563069;0
563070;0
563071;0
563072;0
563073;3
563075;0
563076;2
563077;1
563078;1
563079;0
563080;3
563081;1
563082;1
563083;2
563084;2
563085;0
563086;0
563087;2
563088;1
563089;1
563090;2
563091;0
563092;0
563093;2
563094;2
563095;0
563096;2
563097;1
563098;0
563099;3
563100;2
563101;0
563102;0
563103;0
563104;2
563105;2
563106;0
563107;0
563108;0
563109;0
563110;0
563111;2
563112;0
563113;2
563114;0
563115;0
563116;2
563117;2
563118;0
563119;0
563120;1
563121;1
563122;0
563123;2
563124;0
563125;0
563126;2
563127;2
563128;2
563129;2
563130;2
563131;0
563132;2
563133;0
563134;0
563135;2
563136;0
563137;0
563138;0
563139;2
563140;0
563141;0
563142;0
563143;2
563144;0
563145;0
563146;0
563147;0
563148;2
563149;1
563150;0
563151;0
563152;0
563153;2
563154;0
563155;0
563156;0
563157;0
563158;0
563159;0
563160;1
563161;0
563162;0
563163;0
563164;1
563165;0
563166;2
563167;0
563168;2
563169;0
563170;0
563171;2
563172;0
563173;2
563175;0
563179;0
563181;1
563182;0
563183;0
563184;0
563185;2
563186;0
563187;0
563188;0
563189;2
563190;0
563191;0
563192;0
563193;0
563194;0
563195;0
563196;0
563197;0
563198;0
563199;0
563200;0
563201;0
563202;0
563203;0
563204;4
563205;0
563206;0
563207;0
563208;0
563209;0
563210;0
563211;0
563213;0
563214;0
563215;0
563216;0
563217;0
563218;0
563219;0
563220;7
563221;0
563222;0
563223;0
563224;0
563225;0
563226;0
563227;0
563228;0
563229;0
563230;0
563231;0
563232;0
563233;0
563234;0
563235;0
563236;0
563237;0
563238;0
563239;0
563240;0
563241;0
563242;0
563243;0
563244;0
563245;0
563246;0
563247;0
563248;0
563249;0
563250;0
563251;0
563252;1
563253;0
563254;0
563255;0
563256;0
563257;0
563258;0
563259;1
563260;0
563261;0
563262;0
563263;0
563264;0
563265;0
563266;0
563267;0
563268;0
563269;2
563270;0
563271;0
563272;0
563273;0
563274;0
563275;0
563276;0
563277;0
563280;0
563281;0
563282;0
563283;0
563284;0
563285;0
563286;0
563287;0
563288;0
563289;0
563290;0
563291;0
563292;0
563293;0
563294;0
563295;0
563296;0
563297;0
563298;0
563299;0
563300;0
563301;0
563302;1
563303;0
563304;0
563305;0
563306;0
563307;0
563308;0
563309;0
563310;0
563312;0
563313;0
563314;0
563315;0
563316;0
563317;1
563318;0
563319;1
563320;0
563321;0
563322;0
563323;0
563324;0
563325;0
563326;0
563327;0
563328;1
563329;0
563330;0
563331;0
563332;0
563333;0
563334;0
563335;0
563336;0
563337;0
563338;0
563339;0
563340;0
563341;0
563342;0
563343;0
563344;0
563345;0
563346;0
563347;0
563348;0
563349;0
563350;0
563351;0
563352;0
563353;0
563354;0
563355;0
563356;0
563357;0
563358;0
563359;1
563360;0
563361;0
563362;0
563363;0
563364;0
563365;0
563366;0
563367;0
563368;0
563369;0
563370;0
563371;0
563372;0
563373;0
563374;0
563375;0
563376;0
563377;0
563378;0
563379;0
563380;0
563381;0
563382;0
563383;0
563384;0
563385;0
563386;0
563387;0
563388;0
563389;1
563390;0
563391;0
563392;1
563393;0
563394;0
563395;0
563396;0
563397;0
563398;0
563399;0
563400;0
563401;0
563402;0
563403;0
563404;0
563405;0
563406;0
563407;0
563408;0
563409;0
563410;0
563411;0
563412;0
563413;0
563414;0
563415;0
563416;0
563417;0
563418;0
563419;1
563420;0
563421;0
563422;0
563423;0
563424;0
563425;0
563426;0
563427;1
563428;0
563429;0
563430;0
563431;0
563432;0
563433;0
563434;0
563435;0
563436;0
563437;0
563438;0
563439;0
563440;0
563441;0
563442;0
563443;0
563444;0
563445;0
563446;0
563447;0
563448;0
563449;0
563450;0
563451;0
563452;0
563453;0
563454;0
563455;0
563456;0
563457;0
563458;0
563459;0
563460;0
563461;0
563462;0
563463;0
563464;4
563465;0
563466;0
563467;0
563468;0
563469;0
563470;0
563471;0
563472;0
563473;0
563474;0
563475;0
563476;0
563477;0
563478;0
563479;0
563480;0
563481;0
563482;0
563483;0
563484;0
563485;0
563486;0
563487;0
563488;0
563489;0
563490;0
563491;0
563492;0
563493;0
563494;0
563495;0
563496;0
563497;0
563498;0
563499;0
563500;0
563501;0
563502;0
563503;0
563504;0
563505;0
563506;0
563507;0
563508;0
563509;0
563510;0
563511;0
563512;0
563513;0
563514;0
563515;0
563516;0
563517;1
563518;1
563519;0
563520;0
563521;0
563522;0
563523;0
563524;0
563525;0
563526;0
563527;0
563528;0
563529;0
563530;0
563531;0
563532;0
563533;0
563534;0
563535;1
563536;0
563537;1
563538;0
563539;0
563540;0
563541;0
563542;0
563543;0
563544;0
563545;0
563546;0
563547;0
563548;0
563549;0
563550;0
563551;0
563552;0
563553;0
563554;0
563555;0
563556;0
563557;0
563558;0
563559;0
563560;0
563561;0
563562;0
563563;0
563564;0
563565;0
563566;0
563567;0
563568;0
563569;0
563570;0
563571;0
563572;0
563573;0
563574;0
563575;0
563576;0
563577;0
563578;0
563579;0
563580;0
563581;0
563582;0
563583;0
563584;0
563585;0
563586;0
563587;1
563588;0
563589;0
563590;0
563591;0
563592;0
563593;0
563594;0
563595;0
563596;0
563597;0
563598;0
563599;0
563600;0
563601;0
563602;0
563603;0
563604;0
563605;0
563606;0
563607;0
563608;0
563609;0
563610;0
563611;0
563612;0
563613;0
563614;0
563615;0
563616;0
563617;0
563618;0
563619;0
563620;0
563621;0
563622;0
563623;0
563624;0
563625;0
563626;0
563627;0
563628;0
563629;0
563630;0
563631;0
563632;0
563633;0
563634;0
563635;0
563636;0
563637;0
563638;0
563639;0
563640;0
563641;0
563642;0
563643;0
563644;0
563645;0
563646;0
563647;0
563648;0
563649;0
563650;0
563651;0
563652;0
563653;0
563654;0
563655;0
563656;0
563657;0
563658;0
563659;0
563660;0
563661;0
563662;0
563663;0
563664;0
563665;0
563666;0
563667;0
563668;0
563669;0
563670;0
563671;0
563672;0
563673;0
563674;0
563675;0
563676;0
563677;0
563678;0
563679;1
563680;0
563681;0
563682;0
563683;0
563684;0
563685;0
563686;0
563687;0
563688;0
563689;0
563690;0
563691;0
563692;0
563693;0
563694;0
563695;0
563696;0
563697;2
563698;1
563699;0
563700;0
563701;0
563702;0
563703;0
563704;0
563705;0
563706;1
563707;0
563708;0
563709;0
563710;0
563711;0
563712;0
563713;0
563714;0
563715;0
563716;0
563717;0
563718;2
563719;0
563720;0
563721;0
563722;0
563723;0
563724;0
563725;0
563726;0
563727;0
563728;0
563729;1
563730;0
563731;0
563732;0
563733;0
563734;0
563735;0
563736;0
563737;0
563738;0
563739;0
563740;0
563741;0
563742;0
563743;0
563744;0
563745;0
563746;0
563747;0
563748;0
563749;0
563750;0
563751;0
563752;0
563753;0
563754;0
563755;0
563756;0
563757;0
563758;0
563759;0
563760;0
563761;0
563762;0
563763;0
563764;0
563765;0
563766;0
563767;0
563769;3
563770;0
563771;0
563772;0
563773;0
563774;0
563775;0
563776;0
563777;0
563778;0
563779;0
563780;0
563781;0
563782;0
563783;0
563784;0
563787;0
563788;0
563789;0
563790;0
563791;0
563792;0
563793;0
563794;0
563795;0
563796;0
563797;0
563798;0
563799;0
563800;0
563801;0
563802;0
563803;0
563804;0
563805;0
563806;0
563807;0
563808;0
563809;0
563810;0
563811;0
563813;1
563814;0
563815;0
563816;0
563817;0
563818;0
563819;0
563820;0
563821;0
563822;0
563823;0
563824;0
563825;0
563826;0
563827;0
563828;0
563829;0
563830;0
563831;0
563832;0
563833;0
563834;0
563835;0
563836;0
563837;0
563838;0
563839;0
563840;0
563841;0
563842;0
563843;0
563844;0
563845;0
563846;0
563847;0
563848;1
563849;0
563850;3
563851;0
563852;0
563853;1
563854;0
563855;0
563856;0
563857;0
563858;0
563859;0
563860;0
563861;0
563862;0
563863;0
563864;0
563865;0
563866;0
563867;0
563868;0
563869;0
563870;0
563871;0
563872;0
563873;0
563874;0
563875;0
563876;0
563877;0
563878;0
563879;0
563880;0
563881;0
563882;0
563883;0
563884;0
563885;0
563886;0
563887;0
563888;0
563889;0
563890;0
563891;0
563892;0
563893;0
563894;0
563895;0
563896;0
563897;0
563898;0
563899;0
563900;0
563901;0
563902;0
563903;0
563904;0
563905;0
563906;0
563907;0
563908;0
563909;0
563910;0
563911;0
563912;0
563913;0
563914;0
563915;0
563916;0
563917;0
563918;0
563919;0
563920;0
563921;0
563922;0
563923;0
563924;0
563925;0
563926;0
563927;0
563928;0
563929;0
563930;0
563931;0
563932;0
563933;0
563934;0
563935;0
563936;0
563937;0
563938;0
563939;0
563940;0
563941;0
563942;0
563943;0
563944;0
563945;0
563946;0
563947;0
563948;0
563949;0
563950;0
563951;0
563952;0
563953;0
563954;0
563955;0
563956;0
563957;0
563958;0
563959;0
563960;0
563961;0
563962;1
563963;0
563964;0
563965;0
563966;0
563967;0
563968;0
563969;0
563970;0
563971;0
563972;0
563973;0
563974;0
563975;0
563976;0
563977;0
563978;0
563979;0
563980;0
563981;0
563982;0
563983;0
563984;0
563985;0
563986;0
563987;0
563988;0
563989;0
563990;0
563991;0
563992;0
563993;0
563994;0
563995;0
563996;0
563997;0
563998;0
563999;0
564000;0
564001;0
564002;0
564003;0
564004;0
564005;0
564006;0
564007;0
564008;0
564009;0
564010;0
564011;0
564012;0
564013;0
564014;0
564015;0
564016;0
564017;0
564018;0
564019;0
564020;0
564021;0
564022;0
564023;0
564024;0
564025;0
564027;0
564028;0
564029;0
564030;0
564031;1
564032;0
564033;0
564034;0
564035;0
564036;0
564037;1
564038;0
564039;0
564040;0
564041;0
564042;0
564043;0
564044;0
564045;0
564046;0
564047;0
564048;0
564049;0
564050;0
564051;0
564052;0
564053;0
564054;0
564055;0
564056;0
564057;0
564058;0
564059;0
564060;0
564061;0
564062;0
564063;0
564064;0
564065;0
564066;0
564067;0
564068;0
564069;0
564070;0
564071;0
564072;0
564073;0
564074;0
564075;0
564076;0
564077;0
564078;0
564079;0
564080;0
